,Unnamed: 0,FAMILY_INCOME,HOUSEHOLD_TYPE,RACE,EMPLOYMENT_STATUS,PRCHLD,HOUSEHOLD_PURCHASES_GROCERIES,HOUSEHOLD_PURCHASES_RESTAURANTS,AMOUNT_NEEDED_TO_MEET_HOUSEHOLD_FOOD_NEED,Y/N_RECEVIED_FOODBENEFITS_PAST12MONTHS,FOODSTAMPS_AMT_PERMONTH
870,35299,6,4,2,4,0,50,40,130,1,-2
871,35300,6,4,2,-1,0,50,40,130,1,-2
872,35301,6,7,1,4,0,50,-1,-1,2,-1
873,35302,8,3,2,4,0,100,-1,-1,2,-1
874,35303,8,3,2,4,0,100,-1,-1,2,-1
875,35304,11,7,2,4,0,100,50,100,1,10
876,35305,16,1,2,1,0,100,50,-1,-1,-1
877,35306,16,1,2,1,0,100,50,-1,-1,-1
878,35307,16,1,2,4,0,100,50,-1,-1,-1
879,35308,16,6,1,1,0,300,200,-1,-1,-1
880,35309,16,6,1,4,0,300,200,-1,-1,-1
881,35310,16,6,1,1,0,300,200,-1,-1,-1
882,35311,16,6,1,1,0,300,200,-1,-1,-1
883,35312,16,6,1,4,0,300,200,-1,-1,-1
884,35313,8,1,1,1,0,130,30,-1,2,-1
885,35314,8,1,1,4,0,130,30,-1,2,-1
886,35315,10,4,1,1,0,130,40,-1,-1,-1
887,35316,10,4,1,4,0,130,40,-1,-1,-1
888,35317,7,7,1,4,0,-1,-1,-1,2,-1
889,35318,14,1,1,1,4,200,-1,40,2,-1
890,35319,14,1,1,1,4,200,-1,40,2,-1
891,35320,14,1,1,4,0,200,-1,40,2,-1
892,50919,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
893,50920,10,1,1,1,0,-1,-1,50,2,-1
894,50921,10,1,1,4,0,-1,-1,50,2,-1
895,50922,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
896,50923,11,1,1,4,0,-1,-1,-1,-1,-1
897,50924,11,1,1,4,0,-1,-1,-1,-1,-1
898,50925,7,4,2,4,0,-1,-1,150,2,-1
899,50926,7,4,2,4,0,-1,-1,150,2,-1
900,50927,7,4,2,4,0,-1,-1,150,2,-1
901,50928,7,4,2,4,0,-1,-1,150,2,-1
902,50929,7,4,2,1,0,-1,-1,150,2,-1
903,50930,7,4,2,4,0,-1,-1,150,2,-1
904,50931,7,4,2,4,0,-1,-1,150,2,-1
905,50932,2,1,2,4,10,300,-1,50,1,300
906,50933,2,1,2,1,10,300,-1,50,1,300
907,50934,2,1,2,4,0,300,-1,50,1,300
908,50935,2,1,2,-1,0,300,-1,50,1,300
909,50936,2,1,2,-1,0,300,-1,50,1,300
910,50937,2,1,2,-1,0,300,-1,50,1,300
911,50938,11,7,1,1,0,180,60,-1,-1,-1
912,50939,14,1,1,1,2,80,100,50,2,-1
913,50940,14,1,1,1,2,80,100,50,2,-1
914,50941,14,1,1,-1,0,80,100,50,2,-1
915,50942,11,1,1,1,0,-1,-1,-1,-1,-1
916,50943,11,1,1,1,0,-1,-1,-1,-1,-1
917,50944,12,1,1,1,0,-1,-1,-1,-1,-1
918,50945,12,1,1,1,0,-1,-1,-1,-1,-1
919,50946,1,7,1,4,0,-1,60,-1,2,-1
920,50947,8,1,2,4,3,100,-1,-1,2,-1
921,50948,8,1,2,4,3,100,-1,-1,2,-1
922,50949,8,1,2,-1,0,100,-1,-1,2,-1
923,50950,9,1,2,4,0,250,-1,-1,2,-1
924,50951,9,1,2,4,0,250,-1,-1,2,-1
925,50952,2,6,1,4,0,50,-1,-1,2,-1
926,50953,16,4,2,4,0,80,-1,-1,-1,-1
927,50954,16,4,2,1,0,80,-1,-1,-1,-1
928,50955,4,7,2,2,0,100,40,-1,2,-1
929,50956,4,7,2,1,0,100,40,-1,2,-1
930,50957,9,1,2,1,4,200,-1,30,2,-1
931,50958,9,1,2,4,4,200,-1,30,2,-1
932,50959,9,1,2,4,0,200,-1,30,2,-1
933,50960,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
934,50961,14,1,1,4,4,100,80,-1,-1,-1
935,50962,14,1,1,1,4,100,80,-1,-1,-1
936,50963,14,1,1,4,0,100,80,-1,-1,-1
937,50964,14,1,1,4,0,100,80,-1,-1,-1
938,50965,14,1,1,4,0,200,-1,-1,-1,-1
939,50966,14,1,1,4,0,200,-1,-1,-1,-1
940,50967,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
941,50968,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
942,50969,11,4,1,4,0,10,20,-1,-1,-1
943,50970,11,4,1,1,0,10,20,-1,-1,-1
944,50971,11,6,1,1,0,-3,-3,-1,2,-1
945,50972,14,1,1,1,2,100,50,-1,2,-1
946,50973,14,1,1,1,2,100,50,-1,2,-1
947,50974,14,1,1,-1,0,100,50,-1,2,-1
948,50975,14,1,1,-1,0,100,50,-1,2,-1
949,50976,14,1,1,1,0,200,60,-1,-1,-1
950,50977,14,1,1,1,0,200,60,-1,-1,-1
951,50978,12,7,2,4,0,-1,-1,-1,-1,-1
952,50979,12,4,2,4,0,60,-2,-1,-1,-1
953,50980,12,4,2,1,0,60,-2,-1,-1,-1
954,50981,13,1,1,4,0,80,-1,-1,-1,-1
955,50982,13,1,1,1,0,80,-1,-1,-1,-1
956,50983,10,3,2,1,0,100,30,-1,2,-1
957,50984,10,3,2,1,0,100,30,-1,2,-1
958,50985,10,3,2,4,0,100,30,-1,2,-1
959,50986,7,4,2,1,3,-1,-1,-1,-1,-1
960,50987,7,4,2,-1,0,-1,-1,-1,-1,-1
961,50988,10,1,1,4,0,-1,-1,-1,-1,-1
962,50989,10,1,1,4,0,-1,-1,-1,-1,-1
963,50990,10,6,1,4,0,200,50,30,2,-1
964,50991,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
965,50992,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
966,50993,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
967,50994,4,1,2,4,0,-1,-1,-1,-1,-1
968,50995,4,1,2,1,0,-1,-1,-1,-1,-1
969,50996,10,4,1,4,0,-1,20,50,2,-1
970,50997,10,4,1,1,2,-1,20,50,2,-1
971,50998,10,4,1,1,2,-1,20,50,2,-1
972,50999,10,4,1,-1,0,-1,20,50,2,-1
973,51000,9,1,1,1,0,100,-1,-1,2,-1
974,51001,9,1,1,4,0,100,-1,-1,2,-1
975,51002,7,6,1,4,0,-1,20,-1,2,-1
976,51003,3,1,1,4,0,150,-1,-1,-1,-1
977,51004,3,1,1,4,0,150,-1,-1,-1,-1
978,51005,3,1,1,4,0,150,-1,-1,-1,-1
979,51006,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
980,51007,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
981,51008,14,1,1,1,10,250,60,-1,2,-1
982,51009,14,1,1,1,10,250,60,-1,2,-1
983,51010,14,1,1,-1,0,250,60,-1,2,-1
984,51011,14,1,1,4,0,250,60,-1,2,-1
985,51012,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
986,51013,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
987,51014,14,1,2,1,4,90,-1,30,2,-1
988,51015,14,1,2,1,4,90,-1,30,2,-1
989,51016,14,1,2,4,0,90,-1,30,2,-1
990,51017,13,6,1,1,0,-1,20,-1,-1,-1
991,51018,8,6,1,1,0,-1,30,-1,2,-1
992,51019,7,1,1,4,3,350,-1,-1,1,-3
993,51020,7,1,1,1,3,350,-1,-1,1,-3
994,51021,7,1,1,-1,0,350,-1,-1,1,-3
995,51022,7,1,1,-1,0,350,-1,-1,1,-3
996,51023,8,1,1,1,0,70,20,-1,2,-1
997,51024,8,1,1,1,0,70,20,-1,2,-1
998,51025,9,4,1,4,0,40,-1,-1,-1,-1
999,51026,9,4,1,1,0,40,-1,-1,-1,-1
1000,51027,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1001,51028,14,6,1,1,0,300,80,-1,1,280
1002,51029,14,6,1,1,4,300,80,-1,1,280
1003,51030,14,6,1,4,0,300,80,-1,1,280
1004,51031,9,3,1,1,3,200,150,-1,1,380
1005,51032,9,3,1,-1,0,200,150,-1,1,380
1006,51033,9,3,1,-1,0,200,150,-1,1,380
1007,51034,9,3,1,-1,0,200,150,-1,1,380
1008,51035,9,6,1,1,0,30,4,4,-1,-1
1009,51036,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1010,51037,7,1,1,4,0,250,30,20,2,-1
1011,51038,7,1,1,4,0,250,30,20,2,-1
1012,51039,7,1,1,2,0,250,30,20,2,-1
1013,51040,7,1,1,1,0,250,30,20,2,-1
1014,51041,10,1,2,1,0,90,-1,100,2,-1
1015,51042,10,1,2,1,0,90,-1,100,2,-1
1016,51043,15,1,1,1,10,-1,100,-1,-1,-1
1017,51044,15,1,1,1,10,-1,100,-1,-1,-1
1018,51045,15,1,1,-1,0,-1,100,-1,-1,-1
1019,51046,15,1,1,4,0,-1,100,-1,-1,-1
1020,51047,6,7,1,4,0,60,-1,-1,2,-1
1021,51048,9,3,2,2,3,200,100,200,2,-1
1022,51049,9,3,2,-1,0,200,100,200,2,-1
1023,51050,9,3,2,-1,0,200,100,200,2,-1
1024,51051,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1025,51052,5,7,1,4,0,-1,-1,-1,2,-1
1026,51053,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1027,51054,4,4,6,4,0,70,-1,-1,1,220
1028,51055,4,4,6,4,0,70,-1,-1,1,220
1029,51056,4,4,6,-1,0,70,-1,-1,1,220
1030,51057,6,1,1,1,0,-2,-2,-1,2,-1
1031,51058,6,1,1,1,0,-2,-2,-1,2,-1
1032,51059,5,1,1,4,0,90,-1,-1,-1,-1
1033,51060,5,1,1,4,0,90,-1,-1,-1,-1
1034,51061,13,1,2,1,4,50,-1,-1,1,220
1035,51062,13,1,2,1,4,50,-1,-1,1,220
1036,51063,13,1,2,4,0,50,-1,-1,1,220
1037,51064,6,4,2,1,4,-1,200,100,2,-1
1038,51065,6,4,2,1,0,-1,200,100,2,-1
1039,51066,6,4,2,4,0,-1,200,100,2,-1
1040,51067,6,4,2,4,0,-1,200,100,2,-1
1041,51068,13,1,2,1,3,60,30,-1,-1,-1
1042,51069,13,1,2,1,3,60,30,-1,-1,-1
1043,51070,13,1,2,-1,0,60,30,-1,-1,-1
1044,51071,13,1,2,-1,0,60,30,-1,-1,-1
1045,51072,3,7,2,4,0,-1,20,-1,-1,-1
1046,51073,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1047,51074,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1048,51075,8,1,1,4,0,-1,-1,-1,2,-1
1049,51076,8,1,1,4,0,-1,-1,-1,2,-1
1050,51077,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1051,51078,5,6,2,3,0,-1,-1,-1,-1,-1
1052,51079,1,6,1,1,0,-1,-1,-1,-1,-1
1053,51080,4,7,2,4,0,100,10,-1,1,200
1054,51081,6,7,1,4,0,70,10,-1,2,-1
1055,51082,8,4,2,1,4,80,50,-1,2,-1
1056,51083,8,4,2,4,0,80,50,-1,2,-1
1057,56043,6,1,2,4,0,80,-1,-1,2,-1
1058,56044,6,1,2,4,0,80,-1,-1,2,-1
1059,56045,5,4,2,1,4,-1,-1,-1,-1,-1
1060,56046,5,4,2,1,0,-1,-1,-1,-1,-1
1061,56047,5,4,2,1,0,-1,-1,-1,-1,-1
1062,56048,14,1,1,4,4,-1,-1,-1,-1,-1
1063,56049,14,1,1,1,4,-1,-1,-1,-1,-1
1064,56050,14,1,1,1,0,-1,-1,-1,-1,-1
1065,56051,14,1,1,4,0,-1,-1,-1,-1,-1
1066,56052,16,1,1,1,0,-1,-1,-1,-1,-1
1067,56053,16,1,1,1,0,-1,-1,-1,-1,-1
1068,56054,8,4,2,4,10,130,30,-1,1,200
1069,56055,8,4,2,4,0,130,30,-1,1,200
1070,56056,8,4,2,4,0,130,30,-1,1,200
1071,56057,8,4,2,4,0,130,30,-1,1,200
1072,56058,8,4,2,-1,0,130,30,-1,1,200
1073,56059,8,4,2,-1,0,130,30,-1,1,200
1074,56060,8,4,2,1,0,-1,-1,-1,-1,-1
1075,56061,8,4,2,1,0,-1,-1,-1,-1,-1
1076,56062,8,4,2,2,0,-1,-1,-1,-1,-1
1077,56063,6,4,2,1,14,-1,-1,-1,2,-1
1078,56064,6,4,2,4,0,-1,-1,-1,2,-1
1079,56065,6,4,2,-1,0,-1,-1,-1,2,-1
1080,56066,6,4,2,-1,0,-1,-1,-1,2,-1
1081,56067,6,4,2,1,8,-1,-1,-1,2,-1
1082,56068,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1083,56069,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1084,56070,12,1,2,4,0,60,-1,-1,-1,-1
1085,56071,12,1,2,4,0,60,-1,-1,-1,-1
1086,56072,3,4,2,4,13,40,-1,50,1,648
1087,56073,3,4,2,4,0,40,-1,50,1,648
1088,56074,3,4,2,-1,0,40,-1,50,1,648
1089,56075,3,4,2,-1,0,40,-1,50,1,648
1090,56076,13,1,2,1,0,100,100,-1,1,150
1091,56077,13,1,2,4,0,100,100,-1,1,150
1092,56078,13,1,2,1,6,100,100,-1,1,150
1093,56079,13,1,2,-1,0,100,100,-1,1,150
1094,56080,13,1,2,-1,0,100,100,-1,1,150
1095,56081,7,3,2,4,8,-1,-1,-1,2,-1
1096,56082,7,3,2,1,3,-1,-1,-1,2,-1
1097,56083,7,3,2,-1,0,-1,-1,-1,2,-1
1098,56084,7,3,2,-1,0,-1,-1,-1,2,-1
1099,56085,7,3,2,-1,0,-1,-1,-1,2,-1
1100,56086,10,7,1,4,0,300,-1,-1,-1,-1
1101,56087,14,1,1,1,0,-1,-1,-1,-1,-1
1102,56088,14,1,1,1,0,-1,-1,-1,-1,-1
1103,56089,14,1,1,1,0,-1,-1,-1,-1,-1
1104,56090,14,1,1,4,0,-1,-1,-1,-1,-1
1105,56091,12,3,1,1,11,300,-1,-1,-1,-1
1106,56092,12,3,1,4,0,300,-1,-1,-1,-1
1107,56093,12,3,1,-1,0,300,-1,-1,-1,-1
1108,56094,12,3,1,-1,0,300,-1,-1,-1,-1
1109,56095,12,3,1,-1,0,300,-1,-1,-1,-1
1110,56096,4,1,1,4,0,150,-1,-1,1,400
1111,56097,4,1,1,4,0,150,-1,-1,1,400
1112,56098,4,1,1,4,0,150,-1,-1,1,400
1113,56099,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1114,56100,13,1,1,4,0,60,-1,-1,-1,-1
1115,56101,13,1,1,1,0,60,-1,-1,-1,-1
1116,56102,8,1,1,4,0,260,10,-1,2,-1
1117,56103,8,1,1,4,0,260,10,-1,2,-1
1118,56104,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1119,56105,8,1,1,4,8,-1,-1,-1,-1,-1
1120,56106,8,1,1,1,8,-1,-1,-1,-1,-1
1121,56107,8,1,1,-1,0,-1,-1,-1,-1,-1
1122,56108,8,1,1,-1,0,-1,-1,-1,-1,-1
1123,56109,8,1,1,4,0,-1,-1,-1,-1,-1
1124,56110,8,1,1,1,0,-1,-1,-1,-1,-1
1125,56111,13,1,1,1,8,-2,-2,-1,2,-1
1126,56112,13,1,1,1,8,-2,-2,-1,2,-1
1127,56113,13,1,1,-1,0,-2,-2,-1,2,-1
1128,56114,13,1,1,-1,0,-2,-2,-1,2,-1
1129,56115,13,1,1,-1,0,-2,-2,-1,2,-1
1130,56116,12,4,1,4,0,-1,-1,-1,-1,-1
1131,56117,12,4,1,4,0,-1,-1,-1,-1,-1
1132,56118,3,7,2,4,0,60,-1,-1,2,-1
1133,56119,9,7,2,4,0,30,-1,-1,-1,-1
1134,56120,10,1,1,4,0,180,-1,-1,-1,-1
1135,56121,10,1,1,4,0,180,-1,-1,-1,-1
1136,56122,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1137,56123,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1138,56124,6,6,2,4,0,30,-1,-1,-1,-1
1139,56125,11,7,2,1,0,80,10,-1,-1,-1
1140,56126,6,4,1,1,10,120,-1,40,2,-1
1141,56127,6,4,1,4,0,120,-1,40,2,-1
1142,56128,6,4,1,-1,0,120,-1,40,2,-1
1143,56129,16,1,1,1,0,300,-1,-1,-1,-1
1144,56130,16,1,1,1,0,300,-1,-1,-1,-1
1145,56131,16,1,1,1,0,300,-1,-1,-1,-1
1146,56132,16,1,1,1,0,300,-1,-1,-1,-1
1147,56133,16,1,1,1,0,300,-1,-1,-1,-1
1148,56134,8,6,2,1,0,50,-1,-1,2,-1
1149,56135,5,6,2,4,0,-1,-1,-1,2,-1
1150,56136,2,4,2,4,0,50,20,40,2,-1
1151,56137,2,4,2,-1,0,50,20,40,2,-1
1152,56138,8,3,2,4,0,-1,-1,-1,-2,-1
1153,56139,8,3,2,4,0,-1,-1,-1,-2,-1
1154,56140,8,3,2,4,0,-1,-1,-1,-2,-1
1155,56141,8,6,2,1,0,-1,-1,-1,2,-1
1156,56142,4,4,2,4,0,50,10,30,2,-1
1157,56143,4,4,2,2,0,50,10,30,2,-1
1158,56144,15,7,2,1,0,250,-1,-1,-1,-1
1159,56145,14,7,2,1,0,350,100,-1,-1,-1
1160,56146,7,1,1,4,1,150,-1,-1,2,-1
1161,56147,7,1,1,1,1,150,-1,-1,2,-1
1162,56148,7,1,1,-1,0,150,-1,-1,2,-1
1163,56149,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1164,56150,15,4,2,1,0,100,30,-1,-1,-1
1165,56151,15,4,2,1,0,100,30,-1,-1,-1
1166,56152,5,1,1,2,0,150,-1,-1,1,190
1167,56153,5,1,1,1,0,150,-1,-1,1,190
1168,56154,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1169,56155,9,1,1,4,0,-1,-1,-2,2,-1
1170,56156,9,1,1,4,0,-1,-1,-2,2,-1
1171,56157,10,1,1,4,0,100,-1,-1,-1,-1
1172,56158,10,1,1,1,0,100,-1,-1,-1,-1
1173,56159,12,1,1,4,0,180,30,-1,-1,-1
1174,56160,12,1,1,4,0,180,30,-1,-1,-1
1175,56161,12,1,1,4,0,60,-1,-1,-1,-1
1176,56162,12,1,1,4,0,60,-1,-1,-1,-1
1177,56163,12,1,1,-1,0,60,-1,-1,-1,-1
1178,56164,13,1,1,1,2,150,-1,-1,-1,-1
1179,56165,13,1,1,4,2,150,-1,-1,-1,-1
1180,56166,13,1,1,-1,0,150,-1,-1,-1,-1
1181,56167,4,4,2,4,8,-1,-1,-1,2,-1
1182,56168,4,4,2,-1,0,-1,-1,-1,2,-1
1183,56169,4,4,2,-1,0,-1,-1,-1,2,-1
1184,56170,9,1,2,1,0,-1,-1,-1,-1,-1
1185,56171,9,1,2,1,0,-1,-1,-1,-1,-1
1186,56172,9,1,2,4,0,-1,-1,-1,-1,-1
1187,56173,9,1,2,4,0,-1,-1,-1,-1,-1
1188,56174,13,4,1,4,9,-1,-1,-1,-1,-1
1189,56175,13,4,1,1,0,-1,-1,-1,-1,-1
1190,56176,13,4,1,-1,0,-1,-1,-1,-1,-1
1191,56177,13,4,1,-1,0,-1,-1,-1,-1,-1
1192,56178,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1193,56179,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1194,56180,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1195,56181,7,3,2,4,0,80,30,60,2,-1
1196,56182,7,3,2,1,0,80,30,60,2,-1
1197,56183,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1198,56184,1,4,2,2,0,200,-1,100,1,360
1199,56185,1,4,2,4,0,200,-1,100,1,360
1200,56186,14,1,2,4,0,-1,-1,-1,-1,-1
1201,56187,14,1,2,4,0,-1,-1,-1,-1,-1
1202,56188,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1203,56189,4,6,1,4,0,-1,-1,-1,2,-1
1204,56190,8,4,1,1,4,150,20,-1,2,-1
1205,56191,8,4,1,4,0,150,20,-1,2,-1
1206,56192,8,4,1,-1,0,150,20,-1,2,-1
1207,56193,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1208,56194,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1209,56195,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1210,56196,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1211,56197,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1212,56198,5,4,1,1,4,-1,-1,-1,-1,-1
1213,56199,5,4,1,4,0,-1,-1,-1,-1,-1
1214,56200,5,4,1,4,0,-1,-1,-1,-1,-1
1215,56201,5,4,1,-1,0,-1,-1,-1,-1,-1
1216,56202,9,4,1,1,0,80,4,-1,2,-1
1217,56203,9,4,1,2,0,80,4,-1,2,-1
1218,56204,13,6,1,1,0,90,4,-1,-1,-1
1219,56205,5,1,1,4,0,100,-1,-1,1,90
1220,56206,5,1,1,4,0,100,-1,-1,1,90
1221,56207,13,1,2,4,0,-1,-1,-1,2,-1
1222,56208,13,1,2,1,0,-1,-1,-1,2,-1
1223,56209,13,1,2,1,1,-1,-1,-1,2,-1
1224,56210,13,1,2,-1,0,-1,-1,-1,2,-1
1225,56211,13,1,2,-1,0,-1,-1,-1,2,-1
1226,56212,13,1,2,2,0,-1,-1,-1,2,-1
1227,56213,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1228,56214,15,1,1,1,0,-1,40,-1,-1,-1
1229,56215,15,1,1,1,0,-1,40,-1,-1,-1
1230,56216,15,1,1,1,0,-1,40,-1,-1,-1
1231,56217,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1232,56218,7,1,2,4,0,80,30,-1,-1,-1
1233,56219,7,1,2,4,0,80,30,-1,-1,-1
1234,56220,8,4,2,4,0,100,40,-1,2,-1
1235,56221,8,4,2,1,0,100,40,-1,2,-1
1236,56222,8,4,2,4,0,100,40,-1,2,-1
1237,56223,5,4,3,1,0,-1,-1,-1,2,-1
1238,56224,5,4,3,4,0,-1,-1,-1,2,-1
1239,56225,1,4,1,4,0,-1,-1,-1,-1,-1
1240,56226,1,4,1,4,0,-1,-1,-1,-1,-1
1241,56227,1,4,1,4,0,-1,-1,-1,-1,-1
1242,56228,10,7,2,1,0,40,50,-1,-1,-1
1243,56229,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1244,56230,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1245,56231,8,7,2,4,0,40,-1,-1,2,-1
1246,57290,15,1,1,1,0,350,30,-1,-1,-1
1247,57291,15,1,1,4,0,350,30,-1,-1,-1
1248,57292,15,1,1,1,0,350,30,-1,-1,-1
1249,57293,15,1,1,4,3,300,-1,-1,-1,-1
1250,57294,15,1,1,1,3,300,-1,-1,-1,-1
1251,57295,15,1,1,-1,0,300,-1,-1,-1,-1
1252,57296,15,1,1,-1,0,300,-1,-1,-1,-1
1253,57297,15,1,1,-1,0,300,-1,-1,-1,-1
1254,57298,7,7,1,1,0,150,40,-1,2,-1
1255,57299,7,7,1,4,0,150,40,-1,2,-1
1256,57300,4,3,2,4,0,120,60,-1,2,-1
1257,57301,4,3,2,1,9,120,60,-1,2,-1
1258,57302,4,3,2,4,0,120,60,-1,2,-1
1259,57303,4,3,2,1,0,120,60,-1,2,-1
1260,57304,4,3,2,-1,0,120,60,-1,2,-1
1261,57305,10,7,2,4,0,-1,40,-1,-1,-1
1262,57306,11,1,1,4,0,-1,-1,-1,-1,-1
1263,57307,11,1,1,4,0,-1,-1,-1,-1,-1
1264,57729,15,3,1,1,8,150,100,-1,-1,-1
1265,57730,15,3,2,1,0,150,100,-1,-1,-1
1266,57731,15,3,2,-1,0,150,100,-1,-1,-1
1267,57732,15,3,2,-1,0,150,100,-1,-1,-1
1268,57733,8,3,1,2,0,240,-1,80,2,-1
1269,57734,8,3,1,4,0,240,-1,80,2,-1
1270,57735,8,3,1,1,0,240,-1,80,2,-1
1271,57736,3,6,2,4,0,50,-1,-1,2,-1
1272,57737,13,1,1,4,0,120,200,50,2,-1
1273,57738,13,1,1,1,0,120,200,50,2,-1
1274,57739,5,4,1,4,1,150,40,-1,1,500
1275,57740,5,4,1,1,1,150,40,-1,1,500
1276,57741,5,4,1,-1,0,150,40,-1,1,500
1277,57742,6,6,1,4,0,-1,-1,-1,-1,-1
1278,57743,12,1,1,4,0,150,30,-1,2,-1
1279,57744,12,1,1,4,0,150,30,-1,2,-1
1280,69882,5,7,2,4,0,40,10,-1,-1,-1
1281,69883,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1282,69884,3,6,2,4,0,140,-1,-1,1,190
1283,69885,7,4,2,4,0,-1,-1,-1,-1,-1
1284,69886,7,4,2,1,0,-1,-1,-1,-1,-1
1285,69887,7,4,2,1,0,-1,-1,-1,-1,-1
1286,69888,10,6,1,4,0,-1,-1,-1,-1,-1
1287,69889,14,4,2,1,3,60,-1,-1,-1,-1
1288,69890,14,4,2,-1,0,60,-1,-1,-1,-1
1289,69891,13,7,1,1,0,140,30,-1,-1,-1
1290,69892,8,4,1,1,3,150,40,-1,2,-1
1291,69893,8,4,1,4,0,150,40,-1,2,-1
1292,69894,8,4,1,-1,0,150,40,-1,2,-1
1293,69895,7,4,2,1,0,100,-1,50,1,50
1294,69896,7,4,2,2,0,100,-1,50,1,50
1295,69897,6,4,2,4,0,130,-1,-1,1,220
1296,69898,6,4,2,4,0,130,-1,-1,1,220
1297,69899,6,4,2,1,0,130,-1,-1,1,220
