,Unnamed: 0,FAMILY_INCOME,HOUSEHOLD_TYPE,RACE,EMPLOYMENT_STATUS,PRCHLD,HOUSEHOLD_PURCHASES_GROCERIES,HOUSEHOLD_PURCHASES_RESTAURANTS,AMOUNT_NEEDED_TO_MEET_HOUSEHOLD_FOOD_NEED,Y/N_RECEVIED_FOODBENEFITS_PAST12MONTHS,FOODSTAMPS_AMT_PERMONTH
1298,69900,8,4,2,1,0,100,40,-1,2,-1
1299,69901,8,4,2,4,0,100,40,-1,2,-1
1300,69902,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1301,69903,7,1,2,1,4,-1,-1,-1,2,-1
1302,69904,7,1,2,1,4,-1,-1,-1,2,-1
1303,69905,7,1,2,-1,0,-1,-1,-1,2,-1
1304,69906,3,7,2,4,0,100,10,-1,2,-1
1305,69907,1,4,2,4,11,100,-1,30,1,648
1306,69908,1,4,2,-1,0,100,-1,30,1,648
1307,69909,1,4,2,-1,0,100,-1,30,1,648
1308,69910,1,4,2,-1,0,100,-1,30,1,648
1309,69911,1,4,2,-1,0,100,-1,30,1,648
1310,69912,1,4,2,-1,0,100,-1,30,1,648
1311,69913,1,7,1,1,0,-1,-1,-1,-1,-1
1312,69914,14,1,1,1,0,-1,-1,-1,-1,-1
1313,69915,14,1,1,1,0,-1,-1,-1,-1,-1
1314,69916,12,1,1,4,0,100,40,-1,-1,-1
1315,69917,12,1,1,4,0,100,40,-1,-1,-1
1316,69918,12,6,1,4,0,100,100,-1,-1,-1
1317,69919,13,4,1,1,0,150,70,20,-1,-1
1318,69920,13,4,1,1,0,150,70,20,-1,-1
1319,69921,14,1,1,4,0,200,-1,-1,-1,-1
1320,69922,14,1,1,1,0,200,-1,-1,-1,-1
1321,69923,13,7,2,4,0,150,-1,-1,-1,-1
1322,69924,12,1,2,1,0,150,40,-1,-1,-1
1323,69925,12,1,2,4,0,150,40,-1,-1,-1
1324,69926,16,1,2,1,0,50,-1,-1,-1,-1
1325,69927,16,1,2,4,0,50,-1,-1,-1,-1
1326,69928,16,1,2,4,0,50,-1,-1,-1,-1
1327,69929,6,4,2,1,4,200,-1,150,2,-1
1328,69930,6,4,2,2,0,200,-1,150,2,-1
1329,69931,6,4,2,1,0,200,-1,150,2,-1
1330,69932,6,4,2,4,0,200,-1,150,2,-1
1331,69933,2,4,2,4,14,300,-1,-1,2,-1
1332,69934,2,4,2,4,0,300,-1,-1,2,-1
1333,69935,2,4,2,4,0,300,-1,-1,2,-1
1334,69936,2,4,2,-1,0,300,-1,-1,2,-1
1335,69937,2,4,2,-1,0,300,-1,-1,2,-1
1336,69938,2,4,2,-1,0,300,-1,-1,2,-1
1337,69939,16,4,2,1,0,80,10,-1,-1,-1
1338,69940,16,4,2,4,0,80,10,-1,-1,-1
1339,69941,2,7,2,4,0,-1,-1,-1,-1,-1
1340,69942,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1341,69943,5,6,2,4,0,100,-1,50,2,-1
1342,69944,8,1,1,4,0,-1,-1,30,2,-1
1343,69945,8,1,1,4,0,-1,-1,30,2,-1
1344,69946,7,6,1,4,0,200,30,-1,1,20
1345,69947,7,6,1,1,0,200,30,-1,1,20
1346,69948,7,6,1,4,0,200,30,-1,1,20
1347,69949,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1348,69950,2,1,4,4,4,70,-1,-1,2,-1
1349,69951,2,1,4,4,4,70,-1,-1,2,-1
1350,69952,2,1,4,4,0,70,-1,-1,2,-1
1351,69953,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1352,69954,3,6,1,4,0,-1,-1,-1,-1,-1
1353,69955,15,4,1,1,4,180,30,-1,-1,-1
1354,69956,15,4,1,1,0,180,30,-1,-1,-1
1355,69957,15,4,1,4,0,180,30,-1,-1,-1
1356,69958,12,4,1,4,0,-1,140,-1,-1,-1
1357,69959,12,4,1,1,0,-1,140,-1,-1,-1
1358,69960,7,1,1,4,0,-1,-1,-1,-1,-1
1359,69961,7,1,1,4,0,-1,-1,-1,-1,-1
1360,69962,16,1,1,1,0,200,-1,-1,-1,-1
1361,69963,16,1,1,1,0,200,-1,-1,-1,-1
1362,69964,12,1,1,1,0,-3,-1,-1,-1,-1
1363,69965,12,1,1,1,0,-3,-1,-1,-1,-1
1364,69966,8,1,2,4,0,-1,-1,-1,-1,-1
1365,69967,8,1,2,4,0,-1,-1,-1,-1,-1
1366,69968,9,3,2,1,0,-1,-1,-1,-1,-1
1367,69969,9,3,2,1,0,-1,-1,-1,-1,-1
1368,69970,9,3,2,4,0,-1,-1,-1,-1,-1
1369,69971,4,4,2,1,5,60,4,-1,1,648
1370,69972,4,4,2,-1,0,60,4,-1,1,648
1371,69973,4,4,2,-1,0,60,4,-1,1,648
1372,69974,4,4,2,-1,0,60,4,-1,1,648
1373,69975,4,4,2,-1,0,60,4,-1,1,648
1374,69976,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1375,69977,3,7,2,4,0,-1,-1,-1,2,-1
1376,69978,7,4,1,4,6,200,10,-1,2,-1
1377,69979,7,4,1,-1,0,200,10,-1,2,-1
1378,69980,7,4,1,-1,0,200,10,-1,2,-1
1379,69981,16,1,1,4,0,50,-1,-1,-1,-1
1380,69982,16,1,1,4,0,50,-1,-1,-1,-1
1381,69983,12,1,7,4,8,260,70,100,2,-1
1382,69984,12,1,7,1,8,260,70,100,2,-1
1383,69985,12,1,7,1,0,260,70,100,2,-1
1384,69986,12,1,7,-1,0,260,70,100,2,-1
1385,69987,12,1,7,-1,0,260,70,100,2,-1
1386,69988,12,1,7,-1,0,260,70,100,2,-1
1387,69989,12,1,1,-1,0,260,70,100,2,-1
1388,69990,12,1,7,-1,0,260,70,100,2,-1
1389,69991,12,1,1,4,0,260,70,100,2,-1
1390,69992,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1391,69993,9,1,1,4,0,200,200,-1,-1,-1
1392,69994,9,1,1,4,0,200,200,-1,-1,-1
1393,69995,9,1,1,1,0,200,200,-1,-1,-1
1394,69996,9,1,1,1,0,200,200,-1,-1,-1
1395,69997,9,1,1,4,0,200,200,-1,-1,-1
1396,69998,9,1,1,1,0,200,200,-1,-1,-1
1397,69999,9,1,1,1,0,200,200,-1,-1,-1
1398,70000,4,3,1,2,4,80,-1,-1,2,-1
1399,70001,4,3,1,-1,0,80,-1,-1,2,-1
1400,70002,13,1,1,1,4,350,100,-1,2,-1
1401,70003,13,1,1,4,4,350,100,-1,2,-1
1402,70004,13,1,1,4,0,350,100,-1,2,-1
1403,70005,13,1,1,-1,0,350,100,-1,2,-1
1404,70006,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1405,70007,3,7,1,4,0,-1,-1,-1,-1,-1
1406,70008,11,7,2,1,0,-1,-1,-1,-1,-1
1407,70009,14,1,1,1,2,-1,-1,-1,-1,-1
1408,70010,14,1,1,1,2,-1,-1,-1,-1,-1
1409,70011,14,1,1,-1,0,-1,-1,-1,-1,-1
1410,70012,6,7,2,4,0,-1,-1,-1,-1,-1
1411,70013,10,7,2,1,0,-1,-1,-1,-1,-1
1412,70014,13,4,2,4,1,-2,-1,-1,-1,-1
1413,70015,13,4,2,-1,0,-2,-1,-1,-1,-1
1414,70016,13,4,2,1,0,-2,-1,-1,-1,-1
1415,70017,13,4,2,-1,0,-2,-1,-1,-1,-1
1416,70018,5,6,2,4,0,-1,-1,-1,-1,-1
1417,70019,7,1,1,4,0,120,20,-1,-1,-1
1418,70020,7,1,1,4,0,120,20,-1,-1,-1
1419,70021,12,6,1,4,0,-1,-1,-1,-1,-1
1420,70022,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1421,70023,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1422,70024,1,7,2,4,0,40,-1,-1,1,30
1423,70025,16,1,1,1,0,-2,-2,-1,-1,-1
1424,70026,16,1,1,1,0,-2,-2,-1,-1,-1
1425,70027,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1426,70028,10,6,2,1,0,50,40,-1,-1,-1
1427,70029,16,1,1,1,3,200,50,-1,-1,-1
1428,70030,16,1,1,1,3,200,50,-1,-1,-1
1429,70031,16,1,1,-1,0,200,50,-1,-1,-1
1430,70032,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1431,70033,10,1,2,4,6,150,60,-1,2,-1
1432,70034,10,1,2,1,6,150,60,-1,2,-1
1433,70035,10,1,2,4,0,150,60,-1,2,-1
1434,70036,10,1,2,-1,0,150,60,-1,2,-1
1435,70037,10,1,2,-1,0,150,60,-1,2,-1
1436,70038,10,1,2,-1,0,150,60,-1,2,-1
1437,73476,12,1,1,4,0,-1,-1,-1,-1,-1
1438,73477,12,1,1,4,0,-1,-1,-1,-1,-1
1439,73478,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1440,73479,12,4,2,4,0,-1,-1,-1,-1,-1
1441,73480,12,4,2,1,0,-1,-1,-1,-1,-1
1442,73481,12,4,2,1,14,-1,-1,-1,-1,-1
1443,73482,12,4,2,-1,0,-1,-1,-1,-1,-1
1444,73483,12,4,2,-1,0,-1,-1,-1,-1,-1
1445,73484,12,4,2,-1,0,-1,-1,-1,-1,-1
1446,73485,7,6,1,4,0,-1,-1,-1,-1,-1
1447,73486,16,1,1,4,0,-1,-1,-1,-1,-1
1448,73487,16,1,4,1,0,-1,-1,-1,-1,-1
1449,73488,2,7,2,4,0,200,20,-1,2,-1
1450,73489,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1451,73490,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1452,73491,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1453,73492,15,1,1,1,10,-1,-1,-1,-1,-1
1454,73493,15,1,1,1,10,-1,-1,-1,-1,-1
1455,73494,15,1,1,1,0,-1,-1,-1,-1,-1
1456,73495,15,1,1,-1,0,-1,-1,-1,-1,-1
1457,73496,15,1,1,-1,0,-1,-1,-1,-1,-1
1458,73497,15,1,1,-1,0,-1,-1,-1,-1,-1
1459,73498,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1460,73499,5,4,2,4,0,100,-1,-1,1,-2
1461,73500,5,4,2,4,3,100,-1,-1,1,-2
1462,73501,5,4,2,-1,0,100,-1,-1,1,-2
1463,73502,5,4,2,-1,0,100,-1,-1,1,-2
1464,73503,2,7,2,4,0,270,-1,30,1,200
1465,73504,15,7,1,1,0,100,-1,-1,-1,-1
1466,73505,3,7,1,4,0,100,-1,-1,2,-1
1467,73506,4,7,2,4,0,-1,-1,-1,-1,-1
1468,73507,14,1,4,1,8,200,-1,-1,-1,-1
1469,73508,14,1,4,1,8,200,-1,-1,-1,-1
1470,73509,14,1,4,-1,0,200,-1,-1,-1,-1
1471,73510,14,1,4,-1,0,200,-1,-1,-1,-1
1472,73511,13,1,1,1,0,200,-1,-1,-1,-1
1473,73512,13,1,1,4,0,200,-1,-1,-1,-1
1474,73513,8,4,2,1,0,150,-1,-1,2,-1
1475,73514,8,4,2,1,8,150,-1,-1,2,-1
1476,73515,8,4,2,-1,0,150,-1,-1,2,-1
1477,73516,8,4,2,-1,0,150,-1,-1,2,-1
1478,73517,13,7,2,4,0,150,50,-1,-1,-1
1479,73518,5,7,2,4,0,30,-1,30,2,-1
1480,73519,15,1,1,4,10,150,-1,-1,2,-1
1481,73520,15,1,1,1,10,150,-1,-1,2,-1
1482,73521,15,1,1,-1,0,150,-1,-1,2,-1
1483,73522,15,1,1,-1,0,150,-1,-1,2,-1
1484,73523,16,1,1,1,0,-1,-1,-1,-1,-1
1485,73524,16,1,1,1,0,-1,-1,-1,-1,-1
1486,73525,11,1,1,1,0,-1,-1,-1,-1,-1
1487,73526,11,1,1,4,0,-1,-1,-1,-1,-1
1488,73527,11,7,1,1,0,50,-1,-1,-1,-1
1489,73528,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1490,73529,15,1,2,1,3,200,100,-1,-1,-1
1491,73530,15,1,2,1,3,200,100,-1,-1,-1
1492,73531,15,1,2,-1,0,200,100,-1,-1,-1
1493,73532,13,1,2,1,0,80,-1,-1,-1,-1
1494,73533,13,1,2,1,0,80,-1,-1,-1,-1
1495,73534,10,1,1,1,0,-1,-1,40,2,-1
1496,73535,10,1,1,1,0,-1,-1,40,2,-1
1497,73536,10,1,1,4,0,-1,-1,40,2,-1
1498,73537,11,1,1,1,0,150,-1,-1,-1,-1
1499,73538,11,1,1,1,0,150,-1,-1,-1,-1
1500,73539,10,7,2,2,0,80,-1,60,-1,-1
1501,73540,12,1,2,4,10,-1,-1,-1,-1,-1
1502,73541,12,1,2,1,10,-1,-1,-1,-1,-1
1503,73542,12,1,2,4,0,-1,-1,-1,-1,-1
1504,73543,12,1,2,4,0,-1,-1,-1,-1,-1
1505,73544,12,1,2,-1,0,-1,-1,-1,-1,-1
1506,73545,12,1,2,-1,0,-1,-1,-1,-1,-1
1507,73546,6,6,2,1,0,50,-1,-1,1,400
1508,73547,6,6,2,4,0,50,-1,-1,1,400
1509,73548,10,4,1,1,4,150,50,-1,-1,-1
1510,73549,10,4,1,-1,0,150,50,-1,-1,-1
1511,73550,10,1,1,4,0,-1,-1,-1,-1,-1
1512,73551,10,1,1,1,0,-1,-1,-1,-1,-1
1513,73552,10,1,1,4,0,-1,-1,-1,-1,-1
1514,73553,11,1,1,1,4,110,70,20,1,540
1515,73554,11,1,1,1,4,110,70,20,1,540
1516,73555,11,1,1,4,0,110,70,20,1,540
1517,73556,11,1,1,-1,0,110,70,20,1,540
1518,73557,15,4,1,1,0,210,40,-1,2,-1
1519,73558,15,4,1,1,0,210,40,-1,2,-1
1520,73559,15,4,1,1,0,210,40,-1,2,-1
1521,73560,15,4,1,1,0,210,40,-1,2,-1
1522,73561,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1523,73562,11,7,1,4,0,90,-1,-1,-1,-1
1524,73563,14,6,1,4,0,100,10,-1,-1,-1
1525,73564,8,7,1,4,0,-1,30,20,2,-1
1526,73565,8,7,1,4,0,50,-1,-1,-1,-1
1527,73566,4,7,1,4,0,-1,-1,-1,-1,-1
1528,73567,15,1,1,1,2,150,80,-1,-1,-1
1529,73568,15,1,1,1,2,150,80,-1,-1,-1
1530,73569,15,1,1,-1,0,150,80,-1,-1,-1
1531,73570,14,1,1,1,0,-1,-1,-1,-1,-1
1532,73571,14,1,1,1,0,-1,-1,-1,-1,-1
1533,73572,14,1,1,4,0,-1,-1,-1,-1,-1
1534,73573,14,1,1,1,0,-1,-1,-1,-1,-1
1535,73574,14,1,1,1,0,-1,-1,-1,-1,-1
1536,73575,14,1,1,4,0,-1,-1,-1,-1,-1
1537,73576,13,1,1,4,0,-1,-1,-1,-3,-1
1538,73577,13,1,1,1,0,-1,-1,-1,-3,-1
1539,73578,10,1,1,4,0,110,-1,-1,-1,-1
1540,73579,10,1,1,4,0,110,-1,-1,-1,-1
1541,73580,12,1,1,4,0,250,20,-1,2,-1
1542,73581,12,1,1,4,0,250,20,-1,2,-1
1543,73582,11,6,1,1,0,110,-1,-1,-1,-1
1544,73583,11,6,1,1,0,110,-1,-1,-1,-1
1545,73584,16,1,1,4,0,100,-1,-1,-1,-1
1546,73585,16,1,1,4,0,100,-1,-1,-1,-1
1547,73586,14,1,2,1,0,80,-1,-1,-1,-1
1548,73587,14,1,2,1,0,80,-1,-1,-1,-1
1549,73588,5,4,2,1,4,80,-1,20,2,-1
1550,73589,5,4,2,-1,0,80,-1,20,2,-1
1551,73590,12,1,1,1,0,-1,-1,-1,-1,-1
1552,73591,12,1,1,1,0,-1,-1,-1,-1,-1
1553,73592,11,7,1,1,0,-1,-1,-1,-1,-1
1554,73593,11,7,1,4,0,-2,-1,-1,-1,-1
1555,73594,14,4,2,4,1,80,-1,-1,-1,-1
1556,73595,14,4,2,1,1,80,-1,-1,-1,-1
1557,73596,14,4,2,-1,0,80,-1,-1,-1,-1
1558,73597,14,1,1,1,0,130,-1,-1,-1,-1
1559,73598,14,1,1,1,0,130,-1,-1,-1,-1
1560,73599,14,1,1,1,0,130,-1,-1,-1,-1
1561,73600,14,1,1,4,0,130,-1,-1,-1,-1
1562,73601,13,1,1,1,4,340,-1,-1,2,-1
1563,73602,13,1,1,1,4,340,-1,-1,2,-1
1564,73603,13,1,1,4,0,340,-1,-1,2,-1
1565,73604,13,1,1,4,0,340,-1,-1,2,-1
1566,73605,13,1,1,4,0,340,-1,-1,2,-1
1567,73606,3,3,1,4,3,-1,4,-1,2,-1
1568,73607,3,3,1,-1,0,-1,4,-1,2,-1
1569,73608,6,4,2,4,4,100,50,-1,2,-1
1570,73609,6,4,2,4,0,100,50,-1,2,-1
1571,73610,6,4,2,4,0,100,50,-1,2,-1
1572,73611,3,1,2,4,0,250,60,-1,2,-1
1573,73612,3,1,2,4,0,250,60,-1,2,-1
1574,73613,8,4,2,2,0,80,20,-1,2,-1
1575,73614,8,4,2,1,0,80,20,-1,2,-1
1576,73615,7,4,2,1,0,160,-1,50,2,-1
1577,73616,7,4,2,4,0,160,-1,50,2,-1
1578,73617,1,7,2,4,0,-1,-1,-1,1,100
1579,73618,9,6,1,4,0,-1,-1,-1,-1,-1
1580,74310,3,4,2,4,0,200,-1,-1,1,300
1581,74311,3,4,2,4,0,200,-1,-1,1,300
1582,74312,3,4,2,-1,0,200,-1,-1,1,300
1583,74313,3,4,2,-1,0,200,-1,-1,1,300
1584,74314,3,4,2,-1,0,200,-1,-1,1,300
1585,74315,6,1,1,4,0,30,-1,40,2,-1
1586,74316,6,1,1,4,0,30,-1,40,2,-1
1587,74317,5,6,4,1,0,-1,-1,-1,-1,-1
1588,74318,6,1,1,4,0,100,-1,-1,-1,-1
1589,74319,6,1,1,4,0,100,-1,-1,-1,-1
1590,74514,5,7,2,1,0,-1,-1,-1,2,-1
1591,74515,10,6,1,1,0,120,50,-1,-1,-1
1592,83788,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1593,83789,8,1,2,1,0,80,10,30,2,-1
1594,83790,8,1,2,4,0,80,10,30,2,-1
1595,83791,15,1,1,1,8,-1,60,-1,-1,-1
1596,83792,15,1,1,4,8,-1,60,-1,-1,-1
1597,83793,15,1,1,-1,0,-1,60,-1,-1,-1
1598,83794,15,1,1,-1,0,-1,60,-1,-1,-1
1599,83795,13,7,1,1,0,-1,100,-1,-1,-1
1600,83796,7,4,1,1,10,-1,-1,-1,2,-1
1601,83797,7,4,1,-1,0,-1,-1,-1,2,-1
1602,83798,7,4,1,-1,0,-1,-1,-1,2,-1
1603,83799,13,7,2,4,0,-1,-1,-1,-1,-1
1604,83800,4,4,2,4,2,-1,-1,-1,2,-1
1605,83801,4,4,2,-1,0,-1,-1,-1,2,-1
1606,83802,4,4,2,4,0,-1,-1,-1,2,-1
1607,83803,10,4,2,1,2,-1,-1,-1,-1,-1
1608,83804,10,4,2,-1,0,-1,-1,-1,-1,-1
1609,83805,12,3,1,1,2,-1,-1,-1,-1,-1
1610,83806,12,3,1,-1,0,-1,-1,-1,-1,-1
1611,83807,3,3,2,4,10,200,-1,-1,1,400
1612,83808,3,3,2,-1,0,200,-1,-1,1,400
1613,83809,3,3,2,-1,0,200,-1,-1,1,400
1614,83810,12,1,1,1,0,150,30,-1,-1,-1
1615,83811,12,1,1,1,0,150,30,-1,-1,-1
1616,83812,6,4,2,1,0,80,-1,50,2,-1
1617,83813,6,4,2,4,0,80,-1,50,2,-1
1618,83814,6,4,2,4,0,80,-1,50,2,-1
1619,83815,2,4,2,1,15,-2,-1,-1,1,140
1620,83816,2,4,2,4,0,-2,-1,-1,1,140
1621,83817,2,4,2,-1,0,-2,-1,-1,1,140
1622,83818,2,4,2,-1,0,-2,-1,-1,1,140
1623,83819,2,4,2,-1,0,-2,-1,-1,1,140
1624,83820,2,4,2,-1,0,-2,-1,-1,1,140
1625,83821,2,4,2,-1,0,-2,-1,-1,1,140
1626,83822,2,4,2,-1,0,-2,-1,-1,1,140
1627,83823,2,4,2,-1,0,-2,-1,-1,1,140
1628,83824,2,4,2,-1,0,-2,-1,-1,1,140
1629,83825,10,2,1,-1,5,200,100,-1,2,-1
1630,83826,10,2,1,4,5,200,100,-1,2,-1
1631,83827,10,2,1,-1,0,200,100,-1,2,-1
1632,83828,10,2,1,-1,0,200,100,-1,2,-1
1633,83829,16,4,1,1,0,150,100,-1,-1,-1
1634,83830,16,4,1,-1,0,150,100,-1,-1,-1
1635,83831,16,4,1,4,0,150,100,-1,-1,-1
1636,83832,16,1,1,1,4,300,-1,-1,-1,-1
1637,83833,16,1,1,1,4,300,-1,-1,-1,-1
1638,83834,16,1,1,4,0,300,-1,-1,-1,-1
1639,83835,16,1,1,-1,0,300,-1,-1,-1,-1
1640,83836,7,7,2,4,0,30,-1,-1,2,-1
1641,83837,1,4,2,1,0,50,-1,-1,2,-1
1642,83838,1,4,2,1,0,50,-1,-1,2,-1
1643,83839,14,4,1,1,0,50,30,-1,-1,-1
1644,83840,14,4,1,4,0,50,30,-1,-1,-1
1645,83841,10,6,1,1,0,100,50,-1,-1,-1
1646,83842,12,1,1,1,3,100,-1,-1,-1,-1
1647,83843,12,1,1,4,3,100,-1,-1,-1,-1
1648,83844,12,1,1,-1,0,100,-1,-1,-1,-1
1649,83845,6,6,1,4,0,150,20,-1,2,-1
1650,83846,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1651,83847,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1652,83848,15,1,1,1,0,-1,-1,-1,-1,-1
1653,83849,15,1,1,1,0,-1,-1,-1,-1,-1
1654,83850,15,1,1,1,0,-1,-1,-1,-1,-1
1655,83851,16,4,1,4,0,-1,-1,-1,-1,-1
1656,83852,16,4,1,1,0,-1,-1,-1,-1,-1
1657,83853,16,4,1,4,0,-1,-1,-1,-1,-1
1658,83854,14,6,2,1,0,80,20,-1,-1,-1
1659,83855,12,6,2,4,0,50,-1,-1,-1,-1
1660,83856,15,1,1,1,0,210,-1,-1,-1,-1
1661,83857,15,1,1,1,0,210,-1,-1,-1,-1
1662,83858,15,1,1,4,0,210,-1,-1,-1,-1
1663,83859,15,1,1,1,0,210,-1,-1,-1,-1
1664,83860,15,1,1,1,0,210,-1,-1,-1,-1
1665,83861,14,4,1,4,4,100,-1,-1,2,-1
1666,83862,14,4,1,4,0,100,-1,-1,2,-1
1667,83863,13,1,1,1,3,80,60,-1,-1,-1
1668,83864,13,1,4,4,3,80,60,-1,-1,-1
1669,83865,13,1,4,4,0,80,60,-1,-1,-1
1670,83866,13,1,1,-1,0,80,60,-1,-1,-1
1671,83867,15,1,4,1,9,-1,20,-1,-1,-1
1672,83868,15,1,4,1,9,-1,20,-1,-1,-1
1673,83869,15,1,4,-1,0,-1,20,-1,-1,-1
1674,83870,15,1,4,4,0,-1,20,-1,-1,-1
1675,83871,13,1,2,1,0,-1,-1,-1,-1,-1
1676,83872,13,1,2,1,0,-1,-1,-1,-1,-1
1677,83873,13,1,2,1,0,-1,-1,-1,-1,-1
1678,83874,13,1,2,1,0,-1,-1,-1,-1,-1
1679,83875,15,1,1,4,4,-1,-1,-1,-1,-1
1680,83876,15,1,1,1,4,-1,-1,-1,-1,-1
1681,83877,15,1,1,4,0,-1,-1,-1,-1,-1
1682,83878,6,1,1,4,8,90,-1,30,2,-1
1683,83879,6,1,1,4,8,90,-1,30,2,-1
1684,83880,6,1,1,-1,0,90,-1,30,2,-1
1685,83881,6,1,1,-1,0,90,-1,30,2,-1
1686,83882,9,1,1,4,0,-1,-1,-1,-1,-1
1687,83883,9,1,1,4,0,-1,-1,-1,-1,-1
1688,83884,9,1,1,1,0,-1,-1,-1,-1,-1
1689,83885,13,1,1,4,0,120,10,-1,-1,-1
1690,83886,13,1,1,1,0,120,10,-1,-1,-1
1691,83887,13,1,1,1,0,120,10,-1,-1,-1
1692,83888,13,1,1,4,0,120,10,-1,-1,-1
1693,83889,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1694,83890,13,1,1,1,10,230,80,-1,-1,-1
1695,83891,13,1,1,1,10,230,80,-1,-1,-1
1696,83892,13,1,1,4,0,230,80,-1,-1,-1
1697,83893,13,1,1,-1,0,230,80,-1,-1,-1
1698,83894,10,3,2,4,0,100,80,-1,2,-1
1699,83895,10,3,2,1,0,100,80,-1,2,-1
1700,83896,10,3,2,-1,0,100,80,-1,2,-1
1701,83897,12,7,1,1,0,-1,-1,-1,-1,-1
1702,83898,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1703,83899,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1704,83900,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1705,83901,14,1,1,1,8,250,40,-1,-1,-1
1706,83902,14,1,1,1,8,250,40,-1,-1,-1
1707,83903,14,1,1,-1,0,250,40,-1,-1,-1
1708,83904,14,1,1,-1,0,250,40,-1,-1,-1
1709,86650,10,6,2,1,0,150,20,100,2,-1
1710,86651,11,7,1,4,0,20,20,-1,-1,-1
1711,86652,8,1,1,4,0,130,30,-1,2,-1
1712,86653,8,1,1,4,0,130,30,-1,2,-1
1713,86654,1,4,2,4,3,80,30,100,2,-1
1714,86655,1,4,2,4,0,80,30,100,2,-1
1715,86656,1,4,2,-1,0,80,30,100,2,-1
1716,86657,1,4,2,-1,0,80,30,100,2,-1
1717,86658,15,6,1,1,0,120,-1,-1,-1,-1
1718,86659,15,6,1,1,0,120,-1,-1,-1,-1
1719,86660,6,1,1,1,0,100,170,-1,-1,-1
